timestamp,product_id,inventory_level,demand,competitor_price,price_sold
2024-04-29,p-045,104,0.14,54.8,45.57
2024-03-14,p-019,82,0.85,95.74,94.04
2024-04-11,p-030,72,0.3,13.96,12.44
2024-04-21,p-005,88,0.95,71.23,70.81
2024-04-12,p-000,27,0.3,72.77,67.97
2024-04-12,p-032,70,0.0,65.44,54.77
2024-02-24,p-000,18,0.52,43.08,42.47
2024-03-09,p-041,176,0.64,62.1,52.6
2024-03-10,p-005,99,0.13,15.36,12.82
2024-04-30,p-005,116,0.78,16.62,15.51
2024-02-16,p-028,76,0.67,40.98,39.15
2024-02-02,p-031,195,0.68,83.52,69.65
2024-03-10,p-033,86,0.8,67.34,65.24
2024-04-01,p-042,166,0.08,65.82,50.28
2024-01-17,p-029,142,1.0,23.9,22.56
2024-03-11,p-029,78,0.49,97.56,89.77
2024-01-10,p-022,8,0.17,26.89,24.91
2024-02-21,p-033,36,0.61,23.56,23.21
2024-03-17,p-031,70,0.44,59.28,54.47
2024-04-26,p-007,111,0.59,61.44,55.6
2024-03-11,p-038,79,0.46,91.29,83.41
2024-04-25,p-047,53,0.5,43.17,40.88
2024-01-16,p-025,113,0.97,45.0,43.67
2024-01-04,p-004,100,0.12,84.99,70.68
2024-04-11,p-042,110,0.48,34.88,30.92
2024-02-29,p-029,117,0.3,27.86,23.62
2024-04-08,p-018,66,0.77,36.42,35.85
2024-03-05,p-044,169,0.48,88.59,73.32
2024-02-10,p-036,55,0.0,85.24,72.5
2024-04-27,p-044,199,0.51,13.98,11.22
2024-03-01,p-001,171,0.46,98.46,80.97
2024-03-23,p-016,185,0.68,34.57,29.19
2024-04-02,p-005,159,0.58,72.31,61.79
2024-01-10,p-007,108,0.37,63.83,55.46
2024-03-17,p-024,53,0.12,32.41,28.36
2024-01-31,p-030,1,0.0,59.24,53.26
2024-01-18,p-024,147,0.73,32.8,29.27
2024-03-01,p-025,108,0.51,15.26,13.64
2024-02-27,p-044,132,0.74,19.22,17.48
2024-03-10,p-040,176,0.35,48.95,39.12
2024-04-24,p-034,167,0.05,91.14,69.09
2024-01-17,p-020,49,0.69,61.84,61.04
2024-03-07,p-031,86,0.77,60.92,58.69
2024-04-04,p-049,67,0.92,30.76,31.11
2024-03-26,p-029,72,1.0,46.28,47.24
2024-03-25,p-007,159,0.7,39.86,34.86
2024-02-02,p-014,63,0.5,60.92,57.08
2024-04-11,p-034,4,0.04,84.82,76.71
2024-03-29,p-013,47,0.63,25.65,25.08
2024-01-15,p-004,41,0.0,90.93,78.48
2024-03-27,p-019,30,0.66,77.84,77.92
2024-04-02,p-027,23,0.19,77.16,70.71
2024-04-01,p-049,185,0.41,24.91,19.94
2024-02-16,p-030,91,0.44,11.87,10.66
2024-04-12,p-039,122,0.52,24.64,21.72
2024-03-27,p-018,200,0.83,21.48,18.32
2024-03-26,p-033,12,0.36,99.84,95.88
2024-03-12,p-025,93,0.41,42.74,38.07
2024-01-30,p-047,30,0.56,25.46,24.99
2024-03-19,p-019,171,0.24,70.75,55.6
2024-04-28,p-032,41,0.14,51.6,45.92
2024-03-14,p-041,127,0.6,50.06,44.58
2024-04-22,p-007,63,0.72,33.55,32.82
2024-02-23,p-001,154,0.93,38.46,35.34
2024-02-26,p-009,10,1.0,62.91,68.51
2024-02-29,p-034,162,0.81,55.22,49.14
2024-04-10,p-020,172,1.0,14.81,13.49
2024-03-26,p-030,183,0.75,10.68,9.16
2024-03-06,p-045,58,0.06,26.12,22.44
2024-01-16,p-012,173,0.24,15.43,12.1
2024-04-11,p-046,178,0.0,86.77,64.19
2024-01-08,p-015,112,0.62,53.81,48.93
2024-04-12,p-038,14,0.58,88.23,88.39
2024-02-24,p-038,144,0.39,17.91,14.99
2024-03-24,p-024,103,0.87,80.56,77.61
2024-01-02,p-011,87,0.08,43.7,36.55
2024-04-18,p-036,104,0.61,35.78,32.76
2024-04-22,p-014,154,0.48,37.03,31.2
2024-02-16,p-016,48,0.64,27.49,26.9
2024-01-02,p-029,33,0.52,83.99,81.54
2024-02-05,p-023,178,0.47,87.66,71.62
2024-04-08,p-037,95,0.74,30.66,29.08
2024-01-26,p-030,163,0.71,51.42,44.85
2024-04-22,p-020,97,0.18,40.97,34.63
2024-01-26,p-003,182,0.06,22.84,17.04
2024-01-04,p-024,96,0.77,24.03,22.9
2024-02-02,p-010,108,0.82,55.73,52.89
2024-03-26,p-002,48,1.0,29.32,30.7
2024-01-23,p-032,61,0.74,29.25,28.78
2024-04-23,p-022,9,0.74,91.88,95.42
2024-02-13,p-036,29,0.73,43.66,44.34
2024-01-24,p-041,53,0.44,22.77,21.3
2024-04-07,p-006,142,0.38,31.93,26.74
2024-02-27,p-027,200,0.42,20.51,16.15
2024-03-29,p-023,96,0.7,87.72,82.47
2024-04-02,p-012,48,0.24,23.17,20.91
2024-03-17,p-007,133,0.74,64.41,58.52
2024-01-10,p-004,191,0.73,90.78,76.82
2024-01-08,p-013,28,0.49,32.97,31.98
2024-03-17,p-033,73,0.41,15.09,13.74
2024-04-13,p-025,8,0.43,64.63,63.22
2024-04-17,p-031,117,0.25,33.1,27.77
2024-01-28,p-031,98,0.11,82.43,68.55
2024-02-24,p-018,121,0.65,99.39,89.98
2024-01-01,p-001,10,0.07,74.7,67.59
2024-03-14,p-040,198,0.18,51.5,38.66
2024-02-07,p-006,22,0.31,88.49,83.25
2024-01-11,p-028,46,0.65,94.44,92.8
2024-03-11,p-037,194,0.14,86.1,64.4
2024-02-29,p-021,147,0.27,83.18,67.69
2024-04-27,p-014,98,0.31,39.87,34.6
2024-04-30,p-028,47,0.69,78.81,77.96
2024-02-26,p-039,31,0.11,34.85,31.14
2024-04-27,p-042,93,0.79,65.79,63.13
2024-04-01,p-011,121,1.0,49.23,47.6
2024-03-26,p-041,114,0.27,74.6,63.06
2024-04-18,p-033,150,0.67,50.31,44.22
2024-03-25,p-029,140,0.93,22.63,21.14
2024-04-26,p-030,30,0.0,44.88,39.18
2024-01-13,p-028,107,0.0,26.31,21.15
2024-01-30,p-031,37,0.06,76.64,67.31
2024-01-27,p-020,49,0.7,19.49,19.28
2024-04-27,p-019,184,1.0,10.81,9.7
2024-04-15,p-020,114,0.34,29.67,25.45
2024-03-31,p-007,91,0.89,20.62,20.21
2024-01-17,p-025,176,0.3,54.52,43.13
2024-04-27,p-035,64,0.59,78.42,74.72
2024-02-10,p-022,43,0.29,52.84,48.44
2024-03-26,p-011,103,0.0,91.25,73.67
2024-03-26,p-040,180,0.11,23.39,17.68
2024-01-21,p-041,149,0.42,56.39,47.22
2024-01-27,p-001,64,0.27,45.32,40.47
2024-04-21,p-012,46,0.23,79.6,71.84
2024-02-11,p-012,129,0.0,52.23,40.94
2024-03-13,p-028,129,0.58,47.59,42.11
2024-03-03,p-000,77,0.06,13.88,11.68
2024-02-16,p-005,70,0.46,52.07,48.04
2024-01-25,p-029,20,0.9,20.78,21.99
2024-03-12,p-019,49,0.01,63.62,54.57
2024-02-02,p-040,97,0.32,44.58,38.81
2024-04-27,p-016,116,0.89,33.6,32.02
2024-01-16,p-009,173,0.8,26.43,23.17
2024-02-27,p-024,194,0.43,36.44,28.96
2024-03-11,p-000,192,0.6,30.62,25.24
2024-01-23,p-021,131,0.0,28.05,21.94
2024-02-05,p-035,154,0.78,32.78,29.28
2024-02-08,p-048,48,0.0,23.11,19.8
2024-03-09,p-043,21,0.22,68.23,63.06
2024-02-28,p-044,195,0.57,45.65,37.26
2024-04-16,p-049,93,0.66,45.09,42.21
2024-02-27,p-045,120,0.4,87.97,75.87
2024-02-27,p-028,188,0.51,15.46,12.58
2024-01-26,p-026,88,0.79,39.04,37.67
2024-03-27,p-042,26,0.21,83.32,76.45
2024-03-03,p-040,110,0.65,27.86,25.54
2024-02-18,p-049,15,0.03,85.32,76.14
2024-02-25,p-026,175,0.59,14.75,12.39
2024-02-02,p-016,178,0.05,45.88,34.32
2024-04-08,p-049,181,0.43,35.36,28.55
2024-04-06,p-001,167,0.95,17.31,15.72
2024-04-18,p-019,20,0.54,33.39,32.98
2024-04-12,p-040,59,0.78,70.48,70.04
2024-03-25,p-006,49,0.63,48.56,47.38
2024-03-14,p-024,176,0.35,61.22,48.93
2024-03-03,p-026,59,0.26,84.17,75.4
2024-03-30,p-037,95,0.4,38.02,33.72
2024-01-26,p-038,60,0.7,44.03,43.04
2024-02-08,p-012,103,0.6,17.23,15.76
2024-01-10,p-037,177,0.93,29.78,26.62
2024-01-21,p-005,75,0.96,88.67,89.57
2024-03-15,p-049,40,0.09,63.63,56.08
2024-03-23,p-019,186,0.03,94.32,69.56
2024-03-23,p-047,82,0.16,34.24,29.29
2024-02-01,p-006,176,0.64,55.4,46.93
2024-02-29,p-002,119,0.0,85.44,67.75
2024-03-08,p-048,171,0.36,88.36,71.2
2024-04-26,p-036,42,0.11,77.19,68.18
2024-01-21,p-038,134,0.49,69.16,59.77
2024-01-26,p-038,76,0.67,57.36,54.8
2024-03-22,p-035,185,0.85,92.76,80.89
2024-04-27,p-024,8,0.08,93.23,84.72
2024-03-03,p-013,12,0.64,20.47,20.79
2024-01-25,p-003,2,1.0,13.3,14.6
2024-03-26,p-018,79,0.98,28.73,29.0
2024-02-23,p-037,143,0.0,67.9,52.37
2024-04-13,p-046,184,0.4,83.97,67.15
2024-02-16,p-046,79,0.22,82.6,71.81
2024-03-05,p-038,103,0.35,10.73,9.34
2024-01-20,p-023,68,0.9,41.2,41.47
2024-03-27,p-011,180,0.83,69.56,60.8
2024-03-03,p-007,142,1.0,47.17,44.52
2024-02-23,p-017,40,0.7,97.62,97.46
2024-01-23,p-001,80,0.64,61.78,58.43
2024-02-12,p-012,98,0.35,67.68,59.22
2024-01-31,p-003,167,0.48,83.56,69.33
2024-04-03,p-025,126,0.56,27.48,24.31
2024-03-01,p-041,99,0.34,44.26,38.6
2024-03-20,p-038,140,0.71,67.15,60.17
2024-03-01,p-015,192,0.91,25.79,22.55
2024-02-21,p-011,58,0.25,36.36,32.54
2024-02-24,p-006,3,0.72,77.82,81.0
2024-04-11,p-033,71,0.4,16.61,15.12
2024-03-02,p-024,1,0.47,14.61,14.51
2024-02-21,p-000,142,0.41,77.81,65.56
2024-02-16,p-012,27,0.43,29.75,28.54
2024-02-03,p-021,39,0.0,91.45,79.1
2024-04-20,p-036,35,0.89,88.21,91.76
2024-04-02,p-038,67,0.99,61.05,62.54
2024-02-09,p-004,172,1.0,92.42,84.18
2024-03-04,p-006,93,0.25,61.64,53.11
2024-02-13,p-030,85,0.33,66.41,58.7
2024-04-29,p-045,74,0.4,47.25,42.88
2024-02-05,p-044,115,0.09,23.86,19.38
2024-01-26,p-029,19,0.64,45.86,46.25
2024-01-18,p-034,57,0.62,36.74,35.48
2024-02-20,p-011,36,0.28,34.76,32.03
2024-04-29,p-028,150,0.25,56.66,45.75
2024-02-26,p-004,172,0.54,30.91,25.8
2024-02-19,p-048,72,0.08,33.72,28.66
2024-01-31,p-005,140,0.0,44.49,34.44
2024-04-19,p-037,119,0.95,19.61,18.83
2024-03-25,p-012,152,0.83,30.25,27.35
2024-03-21,p-000,121,0.96,78.01,74.88
2024-02-14,p-006,125,0.6,71.06,63.42
2024-03-09,p-040,171,0.57,51.46,43.26
2024-01-18,p-046,140,0.89,41.04,38.05
2024-04-06,p-006,125,0.25,19.31,16.05
2024-03-08,p-017,61,0.0,91.76,77.55
2024-02-29,p-044,192,0.8,21.44,18.36
2024-03-21,p-023,172,0.41,49.49,40.24
2024-01-13,p-031,26,0.64,97.88,98.0
2024-01-21,p-039,93,0.59,49.23,45.46
2024-01-31,p-038,88,0.45,74.02,66.83
2024-04-04,p-028,33,0.33,91.51,85.48
2024-01-06,p-009,157,0.55,55.55,47.3
2024-04-01,p-038,81,0.81,35.06,34.22
2024-01-18,p-028,184,0.36,24.95,19.79
2024-01-29,p-002,32,0.1,36.23,32.26
2024-02-03,p-034,88,0.55,55.04,50.7
2024-03-20,p-003,1,0.45,90.24,89.25
2024-03-27,p-001,118,1.0,30.86,29.94
2024-02-04,p-034,74,0.0,40.44,33.7
2024-03-19,p-048,178,0.53,37.38,30.91
2024-03-08,p-047,103,1.0,46.88,46.26
2024-03-21,p-039,99,0.14,95.7,80.02
2024-02-08,p-010,182,0.44,46.69,37.73
2024-04-21,p-047,180,0.6,36.61,30.62
2024-04-07,p-034,83,0.44,70.33,63.72
2024-01-09,p-019,99,0.82,43.43,41.63
2024-02-07,p-014,129,0.62,21.95,19.58
2024-04-30,p-014,14,0.09,12.09,10.94
2024-01-08,p-045,7,0.47,36.27,35.8
2024-02-01,p-041,140,0.64,75.05,66.35
2024-03-25,p-044,181,0.15,37.6,28.64
2024-02-27,p-028,84,0.1,56.25,47.4
2024-02-29,p-044,140,0.6,54.55,47.85
2024-03-12,p-034,117,0.2,27.09,22.49
2024-03-01,p-001,151,0.65,10.76,9.41
2024-01-18,p-047,61,0.75,75.11,74.05
2024-01-07,p-034,125,0.24,90.77,75.29
2024-03-27,p-031,158,0.45,28.31,23.6
2024-03-20,p-028,1,0.66,10.57,10.9
2024-03-30,p-043,97,0.77,88.53,84.26
2024-02-18,p-027,92,0.3,12.61,10.99
2024-01-07,p-036,195,0.46,67.15,53.62
2024-03-15,p-046,194,0.59,19.6,16.08
2024-04-13,p-030,140,0.61,80.51,70.76
2024-02-18,p-024,101,0.86,64.49,62.15
2024-04-03,p-026,26,0.52,73.06,71.45
2024-01-16,p-034,139,0.74,65.01,58.66
2024-04-15,p-019,108,0.68,22.22,20.53
2024-02-24,p-004,111,0.39,98.52,85.66
2024-02-22,p-012,106,0.22,60.75,51.27
2024-02-04,p-043,192,0.34,75.99,59.44
2024-04-26,p-023,137,0.67,23.98,21.4
2024-01-26,p-029,96,0.66,84.65,78.97
2024-03-25,p-029,55,0.71,11.46,11.28
2024-01-12,p-015,109,0.28,38.83,33.08
2024-01-23,p-035,116,0.32,39.1,33.32
2024-02-04,p-007,54,0.91,48.78,49.93
2024-01-13,p-042,84,0.62,15.24,14.29
2024-02-18,p-009,179,0.3,66.03,52.04
2024-03-02,p-027,159,0.0,62.49,47.3
2024-03-02,p-015,179,0.35,55.98,44.58
2024-01-19,p-046,47,0.34,79.26,73.12
2024-02-21,p-033,61,0.32,38.79,35.11
2024-03-31,p-021,29,0.2,20.26,18.49
2024-01-26,p-040,123,0.55,53.27,47.18
2024-04-22,p-026,14,0.5,27.18,26.8
2024-01-30,p-032,11,0.93,21.83,23.45
2024-02-12,p-005,48,0.57,54.96,53.05
2024-04-08,p-022,103,0.3,97.54,83.99
2024-04-30,p-013,47,0.44,91.76,86.4
2024-04-10,p-008,197,0.87,86.7,74.77
2024-03-07,p-005,85,0.91,10.47,10.37
2024-03-15,p-034,159,1.0,54.07,50.02
2024-01-14,p-014,169,0.78,42.79,37.55
2024-04-07,p-043,44,1.0,79.24,83.33
2024-03-18,p-013,122,0.27,94.6,79.24
2024-02-11,p-022,161,0.54,11.42,9.66
2024-01-31,p-019,118,0.52,83.78,74.19
2024-01-21,p-044,85,0.49,30.65,27.99
2024-03-17,p-027,83,0.63,98.83,92.98
2024-03-23,p-001,122,0.27,35.34,29.6
2024-03-03,p-002,106,0.41,17.68,15.52
2024-03-19,p-013,78,0.45,25.75,23.5
2024-02-07,p-028,48,0.41,14.38,13.44
2024-03-01,p-022,134,0.62,95.66,84.83
2024-01-31,p-027,103,0.69,20.28,18.88
2024-04-06,p-027,196,0.87,43.76,37.79
2024-02-12,p-009,91,0.62,26.76,24.91
2024-01-05,p-002,154,1.0,78.09,72.67
2024-01-13,p-048,173,0.58,15.7,13.19
2024-03-01,p-038,113,0.18,82.73,68.69
2024-01-04,p-027,122,0.61,22.43,20.13
2024-03-21,p-001,128,0.19,84.23,68.89
2024-02-26,p-043,64,0.0,84.48,71.17
2024-03-01,p-009,32,0.52,54.04,52.52
2024-04-21,p-003,158,0.53,93.74,79.4
2024-03-16,p-030,177,0.32,43.66,34.64
2024-04-23,p-018,192,0.53,29.45,23.94
2024-02-21,p-035,104,0.41,61.12,53.78
2024-01-03,p-012,195,0.7,30.24,25.32
2024-03-09,p-016,142,0.61,15.08,13.22
2024-01-14,p-019,127,0.43,51.21,44.08
2024-02-20,p-044,55,0.57,23.74,22.75
2024-04-10,p-043,47,0.32,72.28,66.4
2024-03-03,p-008,99,0.32,69.97,60.77
2024-02-13,p-009,47,0.76,84.4,84.62
2024-01-03,p-035,19,1.0,51.41,55.48
2024-03-13,p-032,49,0.18,25.22,22.45
2024-01-18,p-008,167,0.18,65.04,50.71
2024-03-17,p-035,52,0.43,51.93,48.54
2024-03-12,p-007,108,0.11,45.36,37.31
2024-04-13,p-033,26,0.87,78.14,81.74
2024-02-16,p-049,37,0.49,33.57,32.26
2024-04-15,p-012,26,0.68,64.78,65.37
2024-04-07,p-001,102,0.79,89.41,84.95
2024-01-11,p-024,123,0.49,74.39,65.11
2024-04-01,p-013,82,0.43,66.64,60.32
2024-01-30,p-013,170,0.68,19.39,16.67
2024-01-23,p-048,78,0.04,73.57,61.59
2024-02-01,p-006,116,0.77,93.44,87.06
2024-01-07,p-000,135,0.47,46.81,40.25
2024-03-25,p-036,22,0.79,63.14,65.33
2024-02-20,p-002,3,0.56,57.9,58.42
2024-01-04,p-033,2,0.43,84.51,83.16
2024-02-26,p-046,61,0.02,28.0,23.77
2024-03-20,p-028,150,0.79,35.66,32.07
2024-03-09,p-031,144,0.61,18.38,16.08
2024-01-17,p-041,179,0.02,70.1,52.03
2024-01-31,p-002,79,0.63,63.07,59.6
2024-02-07,p-011,157,0.64,73.1,63.35
2024-04-13,p-038,194,0.87,44.84,38.82
2024-03-01,p-008,187,0.38,67.85,53.84
2024-01-18,p-022,136,0.67,93.66,83.67
2024-02-18,p-000,173,0.92,26.91,24.12
2024-01-27,p-032,31,0.33,21.18,19.83
2024-02-06,p-040,152,0.26,44.31,35.77
2024-01-23,p-015,65,0.54,26.47,24.95
2024-01-29,p-032,68,0.36,91.51,82.9
2024-02-13,p-011,34,0.31,21.56,20.04
2024-04-16,p-024,129,0.28,68.78,57.27
2024-02-26,p-013,159,0.24,55.01,43.86
2024-03-24,p-038,120,0.22,93.93,78.03
2024-03-31,p-030,176,0.2,47.42,36.73
2024-01-16,p-022,0,0.99,42.02,46.14
2024-03-27,p-040,157,0.01,73.09,55.58
2024-03-29,p-016,116,0.63,71.95,65.26
2024-02-08,p-001,164,1.0,16.41,15.09
2024-01-15,p-018,131,0.18,32.38,26.34
2024-02-23,p-020,14,0.57,95.56,95.54
2024-03-12,p-027,8,0.27,30.06,28.45
2024-02-01,p-045,160,0.65,89.92,77.8
2024-03-18,p-014,14,0.53,42.57,42.23
2024-03-03,p-005,185,0.18,97.36,74.27
2024-01-26,p-028,71,0.8,88.67,87.32
2024-04-22,p-033,159,0.75,73.9,65.26
2024-04-07,p-028,28,0.29,56.57,52.68
2024-01-03,p-021,192,0.94,10.02,8.81
2024-04-28,p-045,67,0.37,17.85,16.22
2024-02-23,p-027,120,0.88,28.99,27.45
2024-02-23,p-004,189,1.0,34.62,30.88
2024-01-15,p-040,43,0.39,31.5,29.48
2024-01-01,p-035,182,0.08,65.52,49.09
2024-02-03,p-026,0,0.44,74.3,73.41
2024-01-03,p-044,98,0.57,19.24,17.6
2024-02-18,p-030,194,0.62,49.47,40.83
2024-04-12,p-047,165,0.7,75.09,65.21
2024-04-10,p-002,105,0.86,11.28,10.82
2024-02-24,p-029,146,0.69,80.95,71.76
2024-04-12,p-041,100,0.94,22.66,22.19
2024-01-07,p-009,162,0.08,84.02,64.49
2024-02-19,p-041,41,0.5,95.12,91.22
2024-02-07,p-042,197,0.96,64.68,56.72
2024-04-05,p-043,19,0.23,68.8,63.85
2024-03-29,p-037,33,0.39,73.51,69.52
2024-02-26,p-035,114,0.21,27.42,22.89
2024-04-28,p-048,84,0.45,34.59,31.37
2024-03-02,p-038,155,0.66,31.8,27.73
2024-04-03,p-000,186,0.63,72.29,60.37
2024-01-24,p-034,145,0.33,21.4,17.67
2024-02-28,p-015,183,0.35,78.91,62.54
2024-01-28,p-028,53,0.8,31.8,31.92
2024-04-03,p-009,166,0.3,24.95,19.98
2024-02-04,p-001,106,0.68,26.3,24.36
2024-03-05,p-002,54,0.02,86.5,73.97
2024-03-29,p-007,44,1.0,96.99,101.99
2024-02-24,p-013,136,0.34,86.89,72.67
2024-01-13,p-025,105,0.35,87.41,75.88
2024-01-03,p-012,58,0.86,73.09,73.81
2024-04-11,p-001,61,0.66,77.35,74.96
2024-04-09,p-008,63,0.69,70.18,68.26
2024-04-02,p-041,162,0.45,86.84,72.04
2024-04-06,p-034,126,0.88,11.22,10.55
2024-04-04,p-022,145,0.55,44.87,38.75
2024-02-28,p-023,123,0.32,75.38,63.73
2024-04-03,p-034,99,0.99,15.86,15.69
2024-04-24,p-027,74,0.77,55.62,54.29
2024-04-25,p-032,104,0.34,90.1,78.15
2024-01-08,p-039,57,0.49,54.04,50.86
2024-02-12,p-029,78,0.22,22.64,19.71
2024-04-15,p-011,163,0.72,30.54,26.69
2024-02-05,p-033,144,0.76,58.16,52.37
2024-02-26,p-029,162,0.83,36.04,32.19
2024-04-04,p-008,197,0.26,32.3,24.69
2024-03-06,p-049,196,0.83,49.17,42.14
2024-01-29,p-023,60,1.0,10.45,10.81
2024-03-24,p-014,145,0.24,99.74,80.84
2024-03-03,p-019,185,0.26,98.85,76.7
2024-04-02,p-027,37,0.21,41.17,37.35
2024-03-08,p-011,125,0.84,90.93,84.97
2024-03-22,p-006,27,0.68,18.05,18.19
2024-01-23,p-036,187,0.45,92.41,74.38
2024-04-24,p-013,40,0.44,80.46,76.31
2024-01-04,p-016,195,0.04,63.17,46.17
2024-04-24,p-007,33,0.53,50.5,49.13
2024-01-04,p-013,13,0.69,89.09,91.27
2024-04-07,p-046,93,0.49,19.42,17.58
2024-01-15,p-048,145,0.7,61.14,54.37
2024-04-15,p-044,140,0.0,59.26,45.87
2024-02-15,p-037,63,1.0,78.65,81.06
2024-01-14,p-009,116,0.51,38.35,33.97
2024-03-07,p-011,42,0.53,35.9,34.6
2024-03-03,p-009,97,1.0,96.36,95.71
2024-01-11,p-047,142,1.0,67.92,64.1
2024-04-13,p-001,95,0.46,13.44,12.07
2024-03-08,p-041,150,0.19,13.81,11.01
2024-03-08,p-006,11,0.51,28.78,28.52
2024-04-04,p-020,145,0.26,34.9,28.41
2024-04-11,p-003,116,0.0,67.8,53.94
2024-03-14,p-017,146,0.96,60.78,56.68
2024-02-19,p-019,80,0.64,49.4,46.72
2024-04-20,p-047,9,0.3,11.77,11.2
2024-01-28,p-021,114,0.25,61.42,51.7
2024-04-22,p-048,35,1.0,49.83,52.89
2024-04-27,p-039,6,0.48,21.56,21.34
2024-03-26,p-046,171,0.16,62.3,48.13
2024-03-14,p-018,127,0.72,58.42,53.24
2024-04-22,p-035,36,0.39,13.49,12.72
2024-01-08,p-024,110,0.88,14.56,13.94
2024-03-30,p-020,58,0.73,59.81,58.93
2024-02-12,p-013,25,1.0,91.44,98.07
2024-03-06,p-030,16,0.38,46.77,44.92
2024-02-13,p-017,22,0.59,74.85,74.52
2024-01-20,p-017,58,0.48,60.86,57.1
2024-03-28,p-002,146,0.57,29.09,25.19
2024-02-10,p-044,145,0.88,27.81,25.58
2024-03-26,p-045,39,0.75,76.72,77.41
2024-02-03,p-040,193,0.54,38.31,31.16
2024-02-08,p-041,34,0.57,82.33,80.64
2024-01-01,p-009,106,0.31,69.87,60.09
2024-02-07,p-006,43,0.87,43.7,44.92
2024-01-27,p-030,142,0.48,29.91,25.56
2024-01-28,p-032,91,0.55,15.79,14.5
2024-03-11,p-020,115,0.2,57.52,47.85
2024-02-08,p-022,134,0.98,36.15,34.31
2024-03-23,p-019,6,0.65,38.83,39.75
2024-04-12,p-043,59,0.35,11.32,10.33
2024-02-18,p-035,194,0.82,93.69,80.35
2024-03-22,p-022,151,0.71,80.84,71.52
2024-01-21,p-017,68,0.46,91.37,84.48
2024-02-15,p-000,94,0.64,93.95,87.5
2024-02-28,p-010,62,0.63,42.35,40.76
2024-04-16,p-006,35,0.61,57.09,56.3
2024-03-04,p-025,98,0.45,97.56,87.12
2024-03-26,p-046,23,0.51,64.65,63.29
2024-04-09,p-030,42,0.61,85.26,83.48
2024-04-06,p-012,79,0.01,78.3,65.05
2024-03-15,p-024,130,0.22,71.69,58.88
2024-02-22,p-027,44,0.59,23.76,23.12
2024-01-08,p-004,146,0.09,18.07,14.17
2024-02-08,p-036,194,0.73,30.72,25.9
2024-02-05,p-042,44,0.63,61.19,60.02
2024-03-29,p-027,195,0.86,56.4,48.67
2024-01-03,p-001,30,0.34,49.78,46.74
2024-01-09,p-030,62,0.8,24.92,24.78
2024-04-17,p-034,73,1.0,25.06,25.55
2024-04-13,p-002,90,1.0,33.36,33.39
2024-04-03,p-013,184,0.64,53.4,44.79
2024-03-02,p-016,141,0.02,98.76,76.69
2024-02-20,p-014,108,0.21,60.05,50.46
2024-04-19,p-036,53,0.86,16.81,17.07
2024-02-29,p-037,197,0.13,29.11,21.65
2024-03-20,p-016,123,0.17,70.05,57.38
2024-04-04,p-001,71,0.0,44.58,37.27
2024-02-29,p-039,17,0.42,80.35,77.72
2024-01-12,p-047,114,0.4,19.84,17.23
2024-01-04,p-025,138,0.3,69.99,57.92
2024-01-26,p-028,97,0.32,84.93,73.93
2024-04-27,p-006,131,0.37,20.51,17.36
2024-01-04,p-017,11,0.58,77.4,77.77
2024-04-17,p-018,37,0.48,12.3,11.8
2024-02-16,p-044,29,0.5,95.86,93.08
2024-01-12,p-008,58,0.9,57.94,58.95
2024-02-05,p-009,195,0.43,13.67,10.85
2024-04-26,p-011,0,0.6,95.27,97.18
2024-02-21,p-034,63,0.19,97.86,86.01
2024-04-09,p-024,54,0.41,67.62,62.82
2024-02-02,p-006,83,1.0,24.19,24.4
2024-04-24,p-015,27,0.34,29.66,27.94
2024-01-28,p-010,198,0.54,44.25,35.77
2024-04-15,p-038,186,0.72,95.71,81.34
2024-03-25,p-033,18,0.12,27.6,25.04
2024-02-24,p-009,60,0.86,99.85,100.62
2024-02-23,p-036,14,0.13,81.84,74.72
2024-04-19,p-007,55,0.76,55.81,55.48
2024-03-20,p-035,52,0.0,21.77,18.57
2024-04-27,p-043,146,1.0,88.23,82.88
2024-04-07,p-032,101,0.03,61.3,49.93
2024-01-04,p-042,177,0.22,15.97,12.41
2024-04-11,p-005,154,0.25,62.93,50.58
2024-01-06,p-044,133,0.55,92.35,80.87
2024-04-05,p-013,94,0.31,24.15,21.05
2024-04-06,p-027,93,1.0,48.53,48.42
2024-03-19,p-036,161,0.4,68.77,56.54
2024-03-31,p-002,10,0.11,89.85,82.01
2024-03-11,p-014,149,0.13,75.74,59.69
2024-03-19,p-007,22,0.15,58.75,53.44
2024-04-22,p-029,177,0.67,13.23,11.26
2024-03-03,p-014,192,1.0,37.9,33.69
2024-02-06,p-006,186,0.33,19.56,15.38
2024-03-30,p-002,163,0.01,68.32,51.58
2024-01-30,p-018,194,0.5,17.67,14.24
2024-03-12,p-004,146,0.96,68.62,63.99
2024-03-09,p-044,81,0.45,18.77,17.08
2024-03-15,p-034,13,0.83,36.5,38.4
2024-04-05,p-038,0,0.8,22.64,24.0
2024-01-03,p-046,26,0.24,22.5,20.78
2024-04-28,p-003,54,0.82,30.63,30.83
2024-01-01,p-006,137,0.35,32.61,27.3
2024-03-18,p-007,97,0.9,55.56,54.18
2024-01-28,p-003,44,0.05,77.65,67.55
2024-03-30,p-028,127,0.52,90.23,79.09
2024-01-05,p-020,108,0.59,40.88,37.12
2024-01-12,p-032,168,0.48,43.22,35.82
2024-02-03,p-028,93,0.34,34.14,29.97
2024-02-20,p-005,119,0.32,22.76,19.33
